"t8_1" "t8_2" "t8_3" "t8_4" "t8_5" "t8_6" "t8_7" "t8_8" "t8_9" "t8_10" "t8_11" "TMS" "MEAN" "SD"
"1" NA 35 52 41 54 54 63 40 33 52 39 2012-01-01 00:00:00 46.3 9.93366889813516
"2" 26 34 51 40 52 52 64 40 32 52 37 2012-01-01 01:00:00 45.4 10.254538290706
"3" 24 32 48 36 50 52 64 39 31 50 33 2012-01-01 02:00:00 43.5 10.9163485958752
"4" 23 31 47 34 48 45 64 39 30 50 33 2012-01-01 03:00:00 42.1 10.7336438878468
"5" 23 31 46 33 50 43 66 38 29 49 33 2012-01-01 04:00:00 41.8 11.4192819388962
"6" 22 30 45 31 50 41 66 38 28 48 33 2012-01-01 05:00:00 41 11.7094453801669
"7" 22 29 44 30 50 41 64 37 28 47 30 2012-01-01 06:00:00 40 11.6237305161085
"8" 21 28 43 29 46 41 64 37 26 46 29 2012-01-01 07:00:00 38.9 11.7231963786901
"9" 21 28 42 28 46 41 64 41 26 46 32 2012-01-01 08:00:00 39.4 11.53930481249
"10" 21 28 42 28 52 48 66 46 30 46 38 2012-01-01 09:00:00 42.4 11.9925903049434
"11" 26 34 48 37 59 54 68 54 32 46 42 2012-01-01 10:00:00 47.4 11.5585466214399
"12" 30 39 54 45 64 59 70 55 35 46 45 2012-01-01 11:00:00 51.2 11.1335329323425
"13" 34 44 59 53 66 61 72 59 38 47 46 2012-01-01 12:00:00 54.5 10.7212146907169
"14" 37 48 63 59 68 63 72 57 40 47 48 2012-01-01 13:00:00 56.5 10.3842829956301
"15" 39 51 65 63 70 62 72 57 42 46 48 2012-01-01 14:00:00 57.6 10.4264620610786
"16" 40 52 67 66 70 61 63 57 43 47 49 2012-01-01 15:00:00 57.5 9.33630904944061
"17" 41 53 68 67 70 60 61 55 42 47 49 2012-01-01 16:00:00 57.2 9.56614400430555
"18" 41 53 68 67 68 59 59 54 40 47 47 2012-01-01 17:00:00 56.2 9.76160278278567
"19" 37 48 62 63 61 52 59 50 34 43 42 2012-01-01 18:00:00 51.4 9.84547273285206
"20" 33 44 55 59 57 50 59 46 32 40 38 2012-01-01 19:00:00 48 9.52190457139047
"21" 30 41 51 56 54 50 55 45 32 40 37 2012-01-01 20:00:00 46.1 8.33266663999787
"22" 29 39 48 54 52 46 55 43 31 39 35 2012-01-01 21:00:00 44.2 8.20298048814508
"23" 27 37 45 53 54 45 54 41 31 38 33 2012-01-01 22:00:00 43.1 8.55634916954136
"24" 26 36 43 51 52 45 54 41 29 38 32 2012-01-01 23:00:00 42.1 8.54335349197778
"25" 25 34 42 50 52 46 52 37 27 35 31 2012-01-02 00:00:00 40.6 9.09456492148531
"26" 24 33 49 49 52 46 52 37 27 35 31 2012-01-02 01:00:00 41.1 9.46866176159839
"27" 21 30 50 47 52 48 50 36 26 33 31 2012-01-02 02:00:00 40.3 9.98943886756853
"28" 20 29 49 45 50 46 48 34 27 32 30 2012-01-02 03:00:00 39 9.34523051258412
"29" 19 28 49 44 48 46 46 32 27 31 32 2012-01-02 04:00:00 38.3 8.9820809269221
"30" 18 27 48 43 48 50 45 32 27 30 34 2012-01-02 05:00:00 38.4 9.27601446982725
"31" 17 26 49 42 46 50 43 32 27 29 33 2012-01-02 06:00:00 37.7 9.28619046398109
"32" 17 25 48 42 46 50 41 32 28 28 33 2012-01-02 07:00:00 37.3 9.17787193925331
"33" 16 24 48 41 46 50 41 30 31 28 35 2012-01-02 08:00:00 37.4 9.07009739014233
"34" 16 24 48 41 52 52 45 32 33 29 39 2012-01-02 09:00:00 39.5 9.81212401969002
"35" 22 34 51 47 59 54 46 32 40 32 41 2012-01-02 10:00:00 43.6 9.41865760663966
"36" 27 36 55 52 64 59 50 32 45 33 45 2012-01-02 11:00:00 47.1 10.959014554238
"37" 31 37 58 56 68 61 54 32 53 35 46 2012-01-02 12:00:00 50 12.0369800568452
"38" 35 38 54 60 72 63 54 34 58 35 47 2012-01-02 13:00:00 51.5 12.7388295293476
"39" 38 39 58 63 72 64 55 34 61 36 49 2012-01-02 14:00:00 53.1 13.0677720620872
