"t12_1" "t12_2" "t12_3" "t12_4" "t12_5" "t12_6" "t12_7" "t12_8" "t12_9" "t12_10" "t12_11" "TMS" "MEAN" "SD"
"1" NA 39 61 37 48 41 66 46 30 45 30 2012-01-01 00:00:00 44.3 11.8701305805791
"2" 23 37 63 39 48 39 66 46 30 45 28 2012-01-01 01:00:00 44.1 12.5472440533104
"3" 21 36 64 36 48 41 68 46 28 43 27 2012-01-01 02:00:00 43.7 13.6548729600665
"4" 23 34 64 32 41 39 68 45 28 43 27 2012-01-01 03:00:00 42.1 14.0035709731482
"5" 25 34 64 32 46 37 68 46 28 43 27 2012-01-01 04:00:00 42.5 14.1440996728514
"6" 27 34 64 32 46 36 68 46 27 43 27 2012-01-01 05:00:00 42.3 14.30656414999
"7" 25 30 64 33 43 34 70 46 27 41 27 2012-01-01 06:00:00 41.5 14.9907378811792
"8" 23 28 63 33 43 34 70 45 25 41 27 2012-01-01 07:00:00 40.9 15.1983186204556
"9" 21 28 63 34 45 34 70 45 27 41 28 2012-01-01 08:00:00 41.5 14.8567231320444
"10" 28 30 63 36 48 41 68 45 28 41 32 2012-01-01 09:00:00 43.2 13.4395767129111
"11" 30 34 63 41 54 46 63 48 32 43 36 2012-01-01 10:00:00 46 11.1554670204543
"12" 32 36 63 46 55 54 61 52 36 46 39 2012-01-01 11:00:00 48.8 9.80702695916442
"13" 34 37 63 55 57 57 61 52 37 46 41 2012-01-01 12:00:00 50.6 9.70910225853383
"14" 34 37 64 61 63 57 59 52 39 48 45 2012-01-01 13:00:00 52.5 9.86858089539164
"15" 36 39 63 63 66 57 59 52 41 48 45 2012-01-01 14:00:00 53.3 9.71882480321338
"16" 36 41 64 63 68 57 57 50 43 50 45 2012-01-01 15:00:00 53.8 9.41393765765539
"17" 36 41 64 63 68 57 57 48 43 48 45 2012-01-01 16:00:00 53.4 9.62866091993643
"18" 34 39 63 55 64 57 55 46 41 46 43 2012-01-01 17:00:00 50.9 9.06090503205944
"19" 34 34 63 52 55 52 55 43 34 45 39 2012-01-01 18:00:00 47.2 9.75021367287234
"20" 32 34 61 48 54 48 54 41 34 43 37 2012-01-01 19:00:00 45.4 9.19178377078622
"21" 32 32 57 45 52 46 55 39 32 39 36 2012-01-01 20:00:00 43.3 9.16575753067422
"22" 32 30 57 43 48 45 55 37 32 37 34 2012-01-01 21:00:00 41.8 9.41393765765539
"23" 32 28 55 43 52 46 52 37 36 36 34 2012-01-01 22:00:00 41.9 9.08539731901937
"24" 30 28 54 45 48 52 52 36 34 34 32 2012-01-01 23:00:00 41.5 9.69822435065077
"25" 30 30 54 43 48 54 48 36 34 32 34 2012-01-02 00:00:00 41.3 9.21411959983156
