"t22_1" "t22_2" "t22_3" "t22_4" "t22_5" "t22_6" "t22_7" "t22_8" "t22_9" "t22_10" "t22_11" "TMS" "MEAN" "SD"
"1" NA 41 64 39 43 39 63 40 30 45 36 2012-01-01 00:00:00 44 11.0453610171873
"2" 30 41 64 37 41 41 64 37 28 45 36 2012-01-01 01:00:00 43.4 11.7492316533654
"3" 30 41 64 37 45 41 65 37 27 45 34 2012-01-01 02:00:00 43.6 12.2311078811365
"4" 28 39 64 37 45 41 66 36 27 45 34 2012-01-01 03:00:00 43.4 12.5538838611802
"5" 28 37 65 37 45 39 66 36 25 45 30 2012-01-01 04:00:00 42.5 13.5339080337745
"6" 28 37 66 37 45 39 68 36 25 45 28 2012-01-01 05:00:00 42.6 14.3232522687955
"7" 27 37 66 41 46 37 68 37 21 45 27 2012-01-01 06:00:00 42.5 14.9684854128785
"8" 27 36 66 37 45 36 66 37 21 45 28 2012-01-01 07:00:00 41.7 14.6367118347439
"9" 27 34 64 39 46 36 70 43 25 45 32 2012-01-01 08:00:00 43.4 14.0332937449956
"10" 30 36 64 46 54 46 66 48 27 45 37 2012-01-01 09:00:00 46.9 12.1422128680621
"11" 32 37 64 54 55 54 66 55 30 45 39 2012-01-01 10:00:00 49.9 11.7799264287459
"12" 37 37 64 59 59 55 70 57 32 45 43 2012-01-01 11:00:00 52.1 12.2696554329958
"13" 37 39 64 61 64 59 69 57 34 45 45 2012-01-01 12:00:00 53.7 11.9912004773871
"14" 39 41 66 61 70 59 68 59 36 45 45 2012-01-01 13:00:00 55 12.2020034784821
"15" 39 43 70 61 72 58 67 59 37 45 45 2012-01-01 14:00:00 55.7 12.3922018490124
"16" 39 43 70 61 73 58 66 57 37 45 45 2012-01-01 15:00:00 55.5 12.4029566367594
"17" 39 41 66 61 72 58 65 55 37 45 45 2012-01-01 16:00:00 54.5 11.8907059878246
"18" 37 37 64 59 64 57 64 52 32 43 43 2012-01-01 17:00:00 51.5 11.9745099644574
"19" 36 34 63 54 59 52 64 48 30 43 37 2012-01-01 18:00:00 48.4 12.1032594324376
"20" 34 34 61 48 54 45 64 46 30 41 37 2012-01-01 19:00:00 46 11.1753697428268
"21" 32 28 59 46 54 41 61 45 27 39 37 2012-01-01 20:00:00 43.7 11.7667138809251
"22" 36 27 59 45 48 39 61 43 27 37 37 2012-01-01 21:00:00 42.3 11.5667146973066
"23" 34 28 59 43 46 39 59 41 27 37 37 2012-01-01 22:00:00 41.6 10.9260138100671
"24" 32 28 59 45 46 41 59 39 27 36 36 2012-01-01 23:00:00 41.6 11.0775047330665
"25" 32 23 58 43 46 37 55 37 25 34 37 2012-01-02 00:00:00 39.5 11.3944430900915
"26" 32 25 57 45 45 37 54 36 27 32 37 2012-01-02 01:00:00 39.5 10.6692705155195
"27" 32 23 55 45 45 39 54 36 27 30 37 2012-01-02 02:00:00 39.1 10.7852780317534
"28" 32 25 54 45 45 43 52 34 27 28 37 2012-01-02 03:00:00 39 10.3923048454133
"29" 32 25 54 46 45 45 48 34 27 27 37 2012-01-02 04:00:00 38.8 10.2176318195558
"30" 32 27 54 48 45 45 46 32 27 27 36 2012-01-02 05:00:00 38.7 10.0890479674194
"31" 30 27 48 46 45 46 45 30 27 27 36 2012-01-02 06:00:00 37.7 9.16575753067422
"32" 28 27 46 48 45 46 45 30 27 27 34 2012-01-02 07:00:00 37.5 9.22857879993809
"33" 28 27 46 48 45 48 45 30 30 27 34 2012-01-02 08:00:00 38 9.11652955411823
"34" 32 30 52 54 48 52 46 30 34 28 37 2012-01-02 09:00:00 41.1 10.3327956849377
"35" 34 34 54 55 59 55 48 30 39 30 39 2012-01-02 10:00:00 44.3 11.1758668567588
"36" 37 35 55 59 61 59 54 32 43 32 43 2012-01-02 11:00:00 47.3 11.6528489601852
"37" 37 36 55 63 64 59 54 34 45 32 43 2012-01-02 12:00:00 48.5 12.0853446601889
"38" 37 36 57 64 65 59 55 34 43 34 45 2012-01-02 13:00:00 49.2 12.2547043121316
"39" 39 37 55 70 66 59 57 34 45 34 46 2012-01-02 14:00:00 50.3 13.0473496670141
"40" 39 37 54 68 67 59 57 34 39 32 46 2012-01-02 15:00:00 49.3 13.4993827019362
"41" 37 37 54 66 68 59 55 36 39 32 45 2012-01-02 16:00:00 49.1 13.033716959401
"42" 37 36 54 64 64 55 54 34 39 30 43 2012-01-02 17:00:00 47.3 12.4637251431683
"43" 34 36 52 64 64 59 46 34 41 28 37 2012-01-02 18:00:00 46.1 13.0251892713909
"44" 30 35 52 61 59 64 41 32 43 28 36 2012-01-02 19:00:00 45.1 12.9995726425482
"45" 27 34 50 59 55 64 41 32 41 27 36 2012-01-02 20:00:00 43.9 12.4583751392833
"46" 27 30 48 59 52 64 41 30 39 27 36 2012-01-02 21:00:00 42.6 12.7558265553868
"47" 23 34 48 54 48 63 37 30 39 26 37 2012-01-02 22:00:00 41.6 11.4426104247822
"48" 30 34 48 54 48 59 37 30 37 25 37 2012-01-02 23:00:00 40.9 10.8776018598872
"49" 28 34 48 50 48 61 36 28 39 25 37 2012-01-03 00:00:00 40.6 11.0373104614404
"50" 23 30 48 52 46 61 36 27 37 23 37 2012-01-03 01:00:00 39.7 11.9075139676126
"51" 25 34 48 52 46 61 36 27 37 21 36 2012-01-03 02:00:00 39.8 11.9796123105513
"52" 21 34 48 46 45 61 30 27 37 21 36 2012-01-03 03:00:00 38.5 11.7118173938406
"53" 21 34 48 52 45 61 34 25 34 21 34 2012-01-03 04:00:00 38.8 12.4257796536073
"54" 21 34 48 52 45 59 34 27 30 21 32 2012-01-03 05:00:00 38.2 12.1454152300821
"55" 19 34 48 46 45 59 34 25 28 21 30 2012-01-03 06:00:00 37 12.0092556897679
"56" 18 34 48 46 45 59 32 25 32 21 28 2012-01-03 07:00:00 37 11.9721899973786
"57" 19 34 48 46 46 59 34 25 32 21 30 2012-01-03 08:00:00 37.5 11.8157145831774
"58" 25 34 50 55 54 54 39 27 34 25 34 2012-01-03 09:00:00 40.6 11.6256421566964
"59" 30 34 52 61 54 54 48 28 39 25 36 2012-01-03 10:00:00 43.1 12.3238702434656
"60" 32 34 54 64 64 54 59 30 45 27 37 2012-01-03 11:00:00 46.8 14.0696679262716
"61" 34 34 55 66 69 54 61 32 52 28 37 2012-01-03 12:00:00 48.8 14.9130815058458
"62" 37 34 55 70 73 54 64 32 54 30 39 2012-01-03 13:00:00 50.5 15.9181936440316
"63" 37 34 59 73 73 54 64 33 55 32 39 2012-01-03 14:00:00 51.6 16.1258936014239
"64" 37 34 59 73 72 55 64 33 55 32 39 2012-01-03 15:00:00 51.6 16.0013888286125
"65" 37 32 55 73 70 55 64 34 55 32 37 2012-01-03 16:00:00 50.7 15.8748578296346
"66" 36 30 54 68 66 54 61 32 50 30 32 2012-01-03 17:00:00 47.7 15.3771114178039
"67" 30 30 52 64 63 54 55 30 46 30 32 2012-01-03 18:00:00 45.6 13.9698087157826
"68" 27 30 48 64 61 52 52 27 41 28 32 2012-01-03 19:00:00 43.5 13.8423665285641
"69" 27 30 46 63 61 48 48 25 39 28 32 2012-01-03 20:00:00 42 13.4494940012213
"70" 27 30 46 64 61 46 46 23 36 28 32 2012-01-03 21:00:00 41.2 13.838753958038
"71" 28 30 46 64 61 46 48 21 37 28 32 2012-01-03 22:00:00 41.3 14.1974176055601
"72" 25 30 46 64 59 46 46 21 37 27 32 2012-01-03 23:00:00 40.8 13.9108271181519
"73" 25 30 46 63 59 46 45 20 39 27 32 2012-01-04 00:00:00 40.7 13.8086124494019
"74" 25 34 45 64 55 46 45 20 39 25 32 2012-01-04 01:00:00 40.5 13.3770117905474
"75" 25 34 45 64 59 46 45 19 37 25 32 2012-01-04 02:00:00 40.6 14.1201196091881
