"t5_1" "t5_2" "t5_3" "t5_4" "t5_5" "t5_6" "t5_7" "t5_8" "t5_9" "t5_10" "t5_11" "TMS" "MEAN" "SD"
"1" NA 35 52 42 48 52 66 37 36 54 37 2012-01-01 00:00:00 45.9 10.2138250534372
"2" 25 34 51 40 48 50 68 41 34 53 37 2012-01-01 01:00:00 45.6 10.5746026980791
"3" 24 33 49 37 48 52 68 41 32 52 35 2012-01-01 02:00:00 44.7 11.2748490997539
"4" 23 32 48 37 45 45 68 41 32 51 32 2012-01-01 03:00:00 43.1 11.1798429724611
"5" 23 32 47 36 48 45 70 41 32 50 33 2012-01-01 04:00:00 43.4 11.6256421566964
"6" 23 32 47 35 48 41 70 43 30 48 31 2012-01-01 05:00:00 42.5 11.993053545004
"7" 23 31 47 35 48 37 68 41 30 47 29 2012-01-01 06:00:00 41.3 11.860766323378
"8" 21 29 43 30 48 39 66 37 30 46 29 2012-01-01 07:00:00 39.7 11.7194046113463
"9" 20 28 42 28 48 37 68 41 30 46 32 2012-01-01 08:00:00 40 12.2474487139159
"10" 20 28 42 28 48 48 68 50 32 46 38 2012-01-01 09:00:00 42.8 12.1545601867502
"11" 27 35 50 40 55 55 70 54 34 47 43 2012-01-01 10:00:00 48.3 10.934654391734
"12" 32 41 55 48 61 57 72 59 36 47 46 2012-01-01 11:00:00 52.2 10.633281086601
"13" 36 45 60 55 70 61 73 61 37 47 47 2012-01-01 12:00:00 55.6 11.5200308641562
"14" 39 49 64 60 70 63 73 61 39 48 49 2012-01-01 13:00:00 57.6 10.8750478926148
"15" 42 52 67 65 70 64 73 59 41 47 49 2012-01-01 14:00:00 58.7 10.8428163623049
"16" 43 53 68 67 70 64 66 59 43 46 50 2012-01-01 15:00:00 58.6 9.89051172701505
"17" 43 53 68 67 70 64 63 57 41 48 50 2012-01-01 16:00:00 58.1 9.80306074652198
"18" 43 53 68 67 68 59 61 54 39 47 46 2012-01-01 17:00:00 56.2 10.1412249972301
"19" 39 49 64 60 59 52 61 52 34 45 41 2012-01-01 18:00:00 51.7 9.66149286831204
"20" 35 45 60 54 55 52 61 48 32 43 38 2012-01-01 19:00:00 48.8 9.41393765765539
"21" 32 42 57 50 55 50 59 46 30 40 37 2012-01-01 20:00:00 46.6 9.35948716543807
"22" 31 41 55 48 54 41 55 45 30 38 36 2012-01-01 21:00:00 44.3 8.64163050458522
"23" 29 39 54 46 54 48 55 43 32 38 34 2012-01-01 22:00:00 44.3 8.47283240061367
"24" 29 39 53 44 48 50 55 41 30 38 32 2012-01-01 23:00:00 43 8.52447456836295
"25" 28 38 52 44 54 50 54 37 30 37 31 2012-01-02 00:00:00 42.7 9.32201694913713
"26" 27 37 51 42 48 52 54 37 28 36 32 2012-01-02 01:00:00 41.7 9.08050414655241
"27" 25 35 50 40 48 54 52 36 28 34 32 2012-01-02 02:00:00 40.9 9.31486267567411
"28" 25 35 49 39 48 52 50 36 28 33 29 2012-01-02 03:00:00 39.9 9.09761873605762
"29" 24 34 49 38 46 52 48 32 30 32 30 2012-01-02 04:00:00 39.1 8.72353139502576
"30" 24 34 48 37 48 52 46 32 30 31 31 2012-01-02 05:00:00 38.9 8.60813568666294
"31" 24 34 48 37 46 52 45 32 30 31 31 2012-01-02 06:00:00 38.6 8.30261003138973
"32" 21 31 45 33 45 52 43 32 30 30 32 2012-01-02 07:00:00 37.3 8.08359106118342
"33" 20 30 44 31 43 54 43 32 34 30 33 2012-01-02 08:00:00 37.4 8.11308956084069
"34" 20 30 44 31 52 55 46 32 41 31 39 2012-01-02 09:00:00 40.1 9.12201244852862
"35" 27 35 52 42 61 59 50 32 48 32 43 2012-01-02 10:00:00 45.4 10.4583831340116
"36" 32 39 57 49 66 63 52 32 49 34 45 2012-01-02 11:00:00 48.6 11.4813859016332
"37" 36 42 62 56 70 64 54 32 49 36 47 2012-01-02 12:00:00 51.2 12.3450394896088
"38" 39 44 66 61 72 64 55 34 49 36 50 2012-01-02 13:00:00 53.1 12.8014756093889
"39" 42 46 57 65 73 64 55 34 50 37 51 2012-01-02 14:00:00 53.2 12.3089849748511
"40" 43 47 56 67 73 64 57 36 50 36 52 2012-01-02 15:00:00 53.8 12.2909180562994
"41" 43 47 56 67 73 64 55 36 50 36 51 2012-01-02 16:00:00 53.5 12.2678441463853
"42" 43 47 55 67 70 64 54 34 51 34 47 2012-01-02 17:00:00 52.3 12.4904407893041
"43" 38 44 53 62 61 63 48 34 51 33 41 2012-01-02 18:00:00 49 11.0554159678513
"44" 34 41 51 57 59 63 45 34 51 32 39 2012-01-02 19:00:00 47.2 10.6957935656967
"45" 31 39 58 54 55 64 43 32 52 31 38 2012-01-02 20:00:00 46.6 11.4910593264696
"46" 30 37 57 51 54 63 41 32 52 30 36 2012-01-02 21:00:00 45.3 11.4896088319451
"47" 28 36 56 50 50 63 41 32 52 29 34 2012-01-02 22:00:00 44.3 11.4605603896339
"48" 27 36 55 49 50 63 37 30 52 28 33 2012-01-02 23:00:00 43.3 11.9633700194478
"49" 27 35 54 48 48 63 37 30 52 28 32 2012-01-03 00:00:00 42.7 11.860766323378
"50" 26 34 53 47 48 64 37 30 52 27 31 2012-01-03 01:00:00 42.3 12.2206564653641
"51" 24 33 52 45 48 64 37 28 48 26 33 2012-01-03 02:00:00 41.4 12.0203531099918
"52" 23 33 51 44 46 64 37 28 46 25 32 2012-01-03 03:00:00 40.6 11.8902387603352
"53" 23 32 51 44 46 63 37 27 45 25 36 2012-01-03 04:00:00 40.6 11.5777564512493
"54" 22 32 50 43 45 64 39 27 43 24 37 2012-01-03 05:00:00 40.4 11.6256421566964
"55" 22 32 50 43 43 64 43 27 43 23 36 2012-01-03 06:00:00 40.4 11.7775681323061
"56" 19 30 47 39 43 64 41 25 41 23 35 2012-01-03 07:00:00 38.8 11.8396696650615
"57" 18 29 46 38 43 64 43 27 41 23 36 2012-01-03 08:00:00 39 11.6428327977153
"58" 18 29 46 38 52 64 46 28 41 26 40 2012-01-03 09:00:00 41 11.7756811551038
"59" 25 30 48 47 61 64 52 30 43 28 41 2012-01-03 10:00:00 44.4 12.6244911888669
