"t3_1" "t3_2" "t3_3" "t3_4" "t3_5" "t3_6" "t3_7" "t3_8" "t3_9" "t3_10" "t3_11" "TMS" "MEAN" "SD"
"1" NA 23 53 31 40 38 59 32 26 40 28 2012-01-01 00:00:00 37 11.6332855777434
"2" 18 22 52 28 40 37 59 33 26 40 26 2012-01-01 01:00:00 36.3 11.9540788018149
"3" 18 21 52 28 38 36 59 31 23 39 26 2012-01-01 02:00:00 35.3 12.3652739557197
"4" 18 20 53 30 37 29 56 30 23 40 27 2012-01-01 03:00:00 34.5 12.0669429065986
"5" 19 20 54 28 37 30 56 31 23 39 27 2012-01-01 04:00:00 34.5 12.2133806403742
"6" 19 19 54 27 37 29 54 31 22 37 28 2012-01-01 05:00:00 33.8 12.0443624433453
"7" 18 19 53 25 36 27 52 31 22 37 28 2012-01-01 06:00:00 33 11.6999525165228
"8" 20 18 53 27 37 27 51 39 21 36 27 2012-01-01 07:00:00 33.6 11.8246446975045
"9" 19 19 52 26 37 27 48 36 20 36 27 2012-01-01 08:00:00 32.8 11.0835213016642
"10" 21 20 52 28 38 31 48 36 22 35 29 2012-01-01 09:00:00 33.9 10.2788888288353
"11" 22 24 53 33 43 38 51 38 26 36 32 2012-01-01 10:00:00 37.4 9.54754185932461
"12" 25 27 53 42 54 41 54 39 31 36 34 2012-01-01 11:00:00 41.1 9.75761810643925
"13" 28 31 56 48 60 49 58 40 38 35 35 2012-01-01 12:00:00 45 10.5934990547138
"14" 30 34 58 53 64 54 62 41 39 37 36 2012-01-01 13:00:00 47.8 11.5643129209363
"15" 29 36 56 59 66 58 60 41 40 38 39 2012-01-01 14:00:00 49.3 11.4217142126546
"16" 29 36 57 61 66 60 57 38 41 37 39 2012-01-01 15:00:00 49.2 11.9238323444175
"17" 28 37 56 62 65 60 51 37 40 37 38 2012-01-01 16:00:00 48.3 11.6814192440626
"18" 28 36 54 61 64 57 46 34 39 35 37 2012-01-01 17:00:00 46.3 11.6814192440626
"19" 26 31 54 55 61 52 44 32 35 31 34 2012-01-01 18:00:00 42.9 11.6661904664719
"20" 25 30 50 52 58 50 43 31 33 29 32 2012-01-01 19:00:00 40.8 10.9828148587792
"21" 24 27 48 53 57 49 42 29 32 27 32 2012-01-01 20:00:00 39.6 11.5103817872775
"22" 23 26 45 50 55 49 37 27 29 26 33 2012-01-01 21:00:00 37.7 11.1460007775584
"23" 23 26 45 46 50 50 35 26 29 24 31 2012-01-01 22:00:00 36.2 10.4965602831488
"24" 24 26 45 45 48 47 35 24 29 23 31 2012-01-01 23:00:00 35.3 10.0559545654414
"25" 24 25 44 42 45 47 35 25 29 22 32 2012-01-02 00:00:00 34.6 9.34760813137659
"26" 22 23 41 44 43 46 35 21 29 21 31 2012-01-02 01:00:00 33.4 9.80022675474626
"27" 22 22 39 42 42 46 35 19 31 20 31 2012-01-02 02:00:00 32.7 9.79852596624161
"28" 22 22 38 40 39 45 34 17 32 19 31 2012-01-02 03:00:00 31.7 9.52248800355127
"29" 22 23 38 41 40 45 34 15 34 19 28 2012-01-02 04:00:00 31.7 10.0669977870488
