"t16_1" "t16_2" "t16_3" "t16_4" "t16_5" "t16_6" "t16_7" "t16_8" "t16_9" "t16_10" "t16_11" "TMS" "MEAN" "SD"
"1" NA 41 66 39 54 53 68 41 35 55 42 2012-01-01 00:00:00 49.4 11.53930481249
"2" 25 41 66 35 50 50 67 41 33 56 40 2012-01-01 01:00:00 47.9 12.0779873231337
"3" 25 41 55 35 48 47 68 42 32 53 37 2012-01-01 02:00:00 45.8 10.8402541995615
"4" 26 41 53 36 46 44 69 42 31 54 34 2012-01-01 03:00:00 45 11.2842072532072
"5" 25 40 53 34 46 40 68 43 30 54 34 2012-01-01 04:00:00 44.2 11.4968594745599
"6" 27 40 52 35 45 39 69 44 29 52 32 2012-01-01 05:00:00 43.7 11.7572672561839
"7" 27 37 51 32 45 38 69 44 28 51 32 2012-01-01 06:00:00 42.7 12.1842338928451
"8" 25 34 61 31 45 36 69 46 27 49 31 2012-01-01 07:00:00 42.9 13.835943528843
"9" 27 36 61 34 46 37 69 45 28 48 34 2012-01-01 08:00:00 43.8 12.9254271367203
"10" 29 40 61 42 49 47 70 51 32 49 38 2012-01-01 09:00:00 47.9 11.1599482276776
"11" 34 42 62 48 55 54 67 57 34 49 44 2012-01-01 10:00:00 51.2 9.82966033096883
"12" 37 45 63 56 57 57 68 60 37 49 45 2012-01-01 11:00:00 53.7 9.48741856940607
"13" 38 46 66 60 64 59 69 64 40 48 47 2012-01-01 12:00:00 56.3 10.122033173012
"14" 40 48 68 63 68 62 69 65 42 49 48 2012-01-01 13:00:00 58.2 10.2610374177706
"15" 41 48 68 64 70 62 70 64 43 48 49 2012-01-01 14:00:00 58.6 10.4264620610786
"16" 41 48 67 65 69 63 70 62 44 48 50 2012-01-01 15:00:00 58.6 9.95768826362603
"17" 41 46 61 59 67 60 69 60 44 46 49 2012-01-01 16:00:00 56.1 9.12201244852862
"18" 38 43 60 56 64 56 67 57 40 47 47 2012-01-01 17:00:00 53.7 9.04372096478484
"19" 36 39 58 51 59 51 63 53 38 44 43 2012-01-01 18:00:00 49.9 8.65961251378426
"20" 35 37 57 47 56 44 61 50 32 44 39 2012-01-01 19:00:00 46.7 9.38142372516619
"21" 32 35 56 40 52 43 61 48 30 42 36 2012-01-01 20:00:00 44.3 9.85506074168101
"22" 31 34 55 41 49 40 60 46 30 40 38 2012-01-01 21:00:00 43.3 9.27421754710936
"23" 27 30 55 37 47 40 57 44 29 40 36 2012-01-01 22:00:00 41.5 9.44281031614353
"24" 26 31 54 37 48 41 56 42 29 39 34 2012-01-01 23:00:00 41.1 9.1706052144883
"25" 26 30 54 36 46 42 55 40 27 37 33 2012-01-02 00:00:00 40 9.45163125250522
