"t18_1" "t18_2" "t18_3" "t18_4" "t18_5" "t18_6" "t18_7" "t18_8" "t18_9" "t18_10" "t18_11" "TMS" "MEAN" "SD"
"1" NA 42 68 44 49 48 64 47 35 58 43 2012-01-01 00:00:00 49.8 10.3901662910444
"2" 25 42 68 44 50 47 64 49 34 58 41 2012-01-01 01:00:00 49.7 10.6983903254441
"3" 25 41 68 45 49 45 65 47 32 55 40 2012-01-01 02:00:00 48.7 11.1659203730717
"4" 21 42 70 43 50 50 64 46 31 54 39 2012-01-01 03:00:00 48.9 11.5993294825367
"5" 21 41 65 43 49 48 65 46 29 54 37 2012-01-01 04:00:00 47.7 11.4217142126546
"6" 21 40 70 44 49 44 65 47 29 54 37 2012-01-01 05:00:00 47.9 12.422649565299
"7" 25 40 70 43 45 40 65 48 28 52 36 2012-01-01 06:00:00 46.7 12.815355372885
"8" 25 40 66 42 44 44 65 47 28 50 33 2012-01-01 07:00:00 45.9 12.1605007206849
"9" 25 40 64 44 51 46 65 51 29 50 37 2012-01-01 08:00:00 47.7 11.2155645818162
"10" 27 40 64 47 53 50 67 60 31 49 41 2012-01-01 09:00:00 50.2 11.2822377606966
"11" 32 41 64 50 58 52 68 62 33 48 43 2012-01-01 10:00:00 51.9 11.1499875435905
"12" 36 42 64 56 61 55 68 61 36 49 46 2012-01-01 11:00:00 53.8 10.3042601761494
"13" 37 44 64 60 64 57 70 60 37 49 47 2012-01-01 12:00:00 55.2 10.4647556641859
"14" 37 45 67 57 63 58 67 60 38 48 48 2012-01-01 13:00:00 55.1 9.87083245391863
"15" 39 45 66 58 61 60 64 61 39 48 48 2012-01-01 14:00:00 55 9.20144916122817
"16" 39 45 66 57 62 58 64 62 39 48 47 2012-01-01 15:00:00 54.8 9.31903666933683
"17" 39 45 64 55 60 56 65 61 38 47 46 2012-01-01 16:00:00 53.7 9.18997037838292
"18" 39 40 61 52 55 51 66 56 35 46 45 2012-01-01 17:00:00 50.7 9.45221902224258
"19" 37 37 57 47 52 46 65 53 33 45 42 2012-01-01 18:00:00 47.7 9.46396675113911
"20" 36 38 58 43 52 46 64 51 30 45 44 2012-01-01 19:00:00 47.1 9.72339675444978
"21" 34 31 57 41 53 41 62 50 30 44 40 2012-01-01 20:00:00 44.9 10.5456678835961
"22" 32 33 57 39 50 42 61 48 30 43 37 2012-01-01 21:00:00 44 10.0332779621949
"23" 33 33 56 38 50 40 60 46 29 43 39 2012-01-01 22:00:00 43.4 9.77752524926425
"24" 34 31 55 37 48 41 57 45 27 43 40 2012-01-01 23:00:00 42.4 9.51256479025972
"25" 30 32 54 35 46 40 56 43 28 42 36 2012-01-02 00:00:00 41.2 9.04064894425911
"26" 28 32 54 37 45 42 55 41 26 40 38 2012-01-02 01:00:00 41 8.90692614392492
